sku,price,special_price
HA3-WH-47,16.6333,16.6333
HA3-WH-70,21.3787,21.3787
HA3-WH-71,11.984,11.984
HAR-HDG200-M,2.31,2.31
HAR-HDMECH-1-L,15.25,15.25
HAR-HDMECH-1-S,17.1586,17.1586
HAR-HDMECH-1-XL,17.1586,17.1586
HAR-HDMECH-FL-L,15.65,15.65
HAR-HDMECH-FL-S,17.6218,17.6218
HAR-HDPFWLD-BK-L,12.2839,12.2839
HAR-HDPFWLD-BK-OR-L,11.84,11.84
HAR-HDPFWLD-BK-OR-XL,11.84,11.84
HAR-HDPFWLD-BK-XL,11.84,11.84
HDH-20141,15.728,15.728
HDH-38602,16.304,16.304
HDH-38605,16.304,16.304
HDH-62692FG,17.7733,17.7733
HDH-67911,20.5467,20.5467
HDH-69142,17.32,17.32
HDH-6944,11.9667,11.9667
HDH-69580,14.3787,14.3787
HDH-6983,9.708,9.708
HDH-6985,6.472,6.472
HDH-99532,2.046,2.046
HEA-HF-12,6.8893,6.8893
HEA-HF-14,6.6793,6.6793
HOL-72096,13.48,13.48
HOL-72100,17.828,17.828
HOL-72164,15.1333,15.1333
HOL-72168,20.6587,20.6587
HOW-1005328,1.569,1.569
HOW-1005329,1.569,1.569
HOW-1010922,8.1046,8.1046
HOW-1010924,18.5586,18.5586
HOW-1010925,6.9529,6.9529
HOW-1010926,13.7276,13.7276
HOW-1010927,17.5989,17.5989
HOW-1010970,19.3736,19.3736
HOW-1011142,7.7828,7.7828
HOW-1011146,19.1954,19.1954
HOW-1011994,8.1046,8.1046
HOW-1011997,15.6874,15.6874
HOW-1013460,8.1046,8.1046
HOW-1013461,15.5437,15.5437
HOW-1013941,19.1954,19.1954
HOW-1013942,16.0034,16.0034
HOW-1015020,9.1529,9.1529
HOW-1015820,15.6678,15.6678
HOW-AS-30R,1.1483,1.1483
HOW-DPAS-30R,0.9563,0.9563
HOW-FUS30-HP,1.0333,1.0333
HOW-FUS30S-HP,1.0333,1.0333
HOW-LL-1,0.1034,0.1034
HOW-LL-1-D,0.092,0.092
HOW-LL-30,0.1908,0.1908
HOW-LL-LS4,0.0954,0.0954
HOW-LPF-1,19.2851,19.2851
HOW-LPF-30,18.7954,18.7954
HOW-LPF-LS4,0.0954,0.0954
HOW-MAX-1,0.1161,0.1161
HOW-MAX-1-D,0.1046,0.1046
HOW-MAX-1-USA,0.1172,0.1172
HOW-MAX-LS4,0.1138,0.1138
HOW-MM-LS4,0.1287,0.1287
HOW-MTX-1-BU,19.0161,19.0161
HOW-MTX-1-GR,19.0161,19.0161
HOW-MTX-1-OR,19.0161,19.0161
HOW-PERCAP,3.1103,3.1103
HOW-QB100HYG,1.7609,1.7609
HOW-QB1HYG,3.5644,3.5644
HOW-QB200HYG,1.7448,1.7448
HOW-QB2HYG,3.6379,3.6379
HOW-QB300HYG,1.7609,1.7609
HOW-QB3HYG,3.6379,3.6379
HOW-QD1,0.3184,0.3184
HOW-QM24PLUS,6.3632,6.3632
HOW-SMF-30W-P,0.8448,0.8448
HUN-3000001,8.76,8.76
HUN-3000006,7.64,7.64
HUN-3000012,7.09,7.09
HUN-3000032,8.7,8.7
HUN-3000034,8.22,8.22
HUN-3000038,7.86,7.86
HUN-3000045,10.43,10.43
HUN-3000046,10.71,10.71
HUN-3000117,3.47,3.47
HUN-3000122,5.14,5.14
HUN-3000123,6.15,6.15
HUN-3000124,5.76,5.76
HUN-3000125,8.22,8.22
HUN-3000127,7.94,7.94
HUN-3000128,4.47,4.47
HUN-3000129,4.07,4.07
HUN-3000130,4.07,4.07
HUN-3000133,5.1195,5.1195
HUN-3000134,5.76,5.76
HUN-3000135,5.76,5.76
HUN-3000136,5.98,5.98
HUN-3000146,7.28,7.28
HUN-3000151,1.97,1.97
HUN-3000152,4.01,4.01
HUN-3000155,4,4
HUN-3000156,4.87,4.87
HUN-3000157,4,4
HUN-3000159,11.1,11.1
HUN-3000411,7.77,7.77
HUN-3000513,19.24,19.24
HUN-3000577,6.8,6.8
HUN-3000621,9.02,9.02
HUN-3000694,0.9425,0.9425
HUN-3000695,2.22,2.22
HUN-3000696,5.1,5.1
HUN-3000701,4.41,4.41
HUN-3000724,12.869,12.869
HUN-3013362,7.31,7.31
HUN-3013363,7.31,7.31
HUN-3013364,6.89,6.89
HUN-3013367,6.89,6.89
HUN-3013368,6.89,6.89
HUN-3013369,7.31,7.31
HUN-3013370,6.89,6.89
HUN-3013374,4.52,4.52
HUN-3013375,4.52,4.52
HUN-3013376,4.52,4.52
HUN-3013379,4.52,4.52
HUN-3013380,4.52,4.52
HUN-3013381,4.52,4.52
HUN-3013382,4.52,4.52
HUN-3013392,8.0506,8.0506
HUN-3013393,8.9356,8.9356
HUN-3013394,9.5655,9.5655
HUN-3013398,7.5195,7.5195
HUN-3013400,7.5195,7.5195
ID1-5006,0.8598,0.8598
ID1-5008,0.8598,0.8598
ID1-5010,0.8598,0.8598
ID1-5012,0.8793,0.8793
ID1-5016,0.8793,0.8793
ID1-5020,0.8927,0.8927
ID1-5024,0.8927,0.8927
ID1-5028,0.9085,0.9085
ID1-5032,0.9933,0.9933
ID1-5036,0.9439,0.9439
ID1-5040,1.1232,1.1232
ID1-5056,1.328,1.328
ID1-5072,1.5366,1.5366
ID1-5406,0.9024,0.9024
ID1-5408,0.9024,0.9024
ID1-5410,0.9024,0.9024
ID1-5412,0.922,0.922
ID1-5416,0.922,0.922
ID1-5420,0.9378,0.9378
ID1-5424,0.9378,0.9378
ID1-5428,1.0427,1.0427
ID1-5432,1.0427,1.0427
ID1-5436,0.9902,0.9902
ID1-5440,1.172,1.172
ID1-5444,1.4133,1.4133
ID1-5448,1.2927,1.2927
ID1-5452,1.524,1.524
ID1-5456,1.524,1.524
ID1-5706,0.8171,0.8171
ID1-5708,0.8171,0.8171
ID1-5710,0.8933,0.8933
ID1-57104,1.936,1.936
ID1-5712,0.9147,0.9147
ID1-5716,0.9147,0.9147
ID1-5720,0.8463,0.8463
ID1-5724,0.9253,0.9253
ID1-5728,0.94,0.94
ID1-5732,0.94,0.94
ID1-5736,0.9024,0.9024
ID1-5740,1.0707,1.0707
ID1-5744,1.2813,1.2813
ID1-5748,1.2813,1.2813
ID1-5752,13.8133,13.8133
ID1-5756,1.3813,1.3813
ID1-5760,15.2373,15.2373
ID1-5764,1.524,1.524
ID1-5772,1.6027,1.6027
ID1-5780,1.844,1.844
ID1-5788,1.876,1.876
ID1-5796,1.9147,1.9147
ID1-5Y012V,16.6253,16.6253
ID1-5Y020V,17.5147,17.5147
ID1-5Y028V,18.156,18.156
ID1-5Y036V,19.2947,19.2947
ID1-6204,0.6841,0.6841
ID1-6206,0.6866,0.6866
ID1-62606,0.9341,0.9341
ID1-62M08,1.1813,1.1813
ID1-62P08,0.7232,0.7232
ID1-62P10,0.6787,0.6787
ID1-62P12,0.804,0.804
ID1-62P16,0.7354,0.7354
ID1-62P20,0.708,0.708
ID1-62P24,0.8147,0.8147
ID1-62P28,0.8187,0.8187
ID1-62P30,0.8187,0.8187
ID1-62P36,0.836,0.836
ID1-62P44,0.9507,0.9507
ID1-6406,1.1268,1.1268
ID1-6410,1.1268,1.1268
ID1-6412,1.1402,1.1402
ID1-6416,1.1402,1.1402
ID1-6420,1.1659,1.1659
ID1-6707551,16.7107,16.7107
ID1-9999V,10.9813,10.9813
ID2-34-001,7.1768,7.1768
ID2-34-002,11.972,11.972
ID2-45-120,12.288,12.288
ID2-45-121,12.288,12.288
ID2-45-415,14.9067,14.9067
ID2-45-416,18.86,18.86
ID2-61-500,6.1613,6.1613
ID2-61-501,13.5213,13.5213
IDE-71572,6.6463,6.6463
IDE-77532,6.2171,6.2171
IDE-77536,12.4053,12.4053
IDE-77552,14.2927,14.2927
IDE-77556,6.4537,6.4537
IGL-11029,17.9067,17.9067
IGL-13016,6.7586,6.7586
IGL-1754,7.6773,7.6773
IGL-20108,13.5232,13.5232
IGL-24009,7.7878,7.7878
IGL-25015,15.1147,15.1147
IGL-25078,4.5507,4.5507
IGL-8242,15.6171,15.6171
IMP-102-F-06,3.752,3.752
IMP-127-C,11.784,11.784
IMP-140-F-06,8.4413,8.4413
IMP-140-F04,7.704,7.704
IMP-16-C,16.556,16.556
IMP-210-F,14.6067,14.6067
IMP-227-FA,16.9013,16.9013
IMP-307-FP,8.4122,8.4122
IMP-425-CB,14.9632,14.9632
IMP-93-S-10,9.2613,9.2613
IMP-94-S,12.576,12.576
IMP-TC-1050,12.32,10.63
ING-100-1LB,14.4667,14.4667
ING-10Z4,3.9507,3.9507
ING-111,2.1867,2.1867
ING-50P,8.3333,8.3333
ING-8451-1,13.2533,13.2533
ING-DG110-700-G4,12.716,12.716
ING-HH1-214F-12,19.7293,19.7293
ING-P4CS-20,1.976,1.976
ING-P4CS-50,1.6307,1.6307
ING-P4CS-6,2.216,2.216
ING-P4EV-20,1.976,1.976
ING-P4EV-50,1.6307,1.6307
ING-P4EV-6,2.2693,2.2693
ING-P4FS-20,1.976,1.976
ING-P4FS-50,1.6307,1.6307
ING-P4FS-6,2.216,2.216
INT-11-1-2X520,0.378,0.378
INT-20C-GR-2,8.032,8.032
INT-4137,5.6585,5.6585
INT-600CC-300,4.0218,4.0218
INT-602,0.7207,0.7207
INT-6889,1.3874,1.3874
INT-82741,10.2907,10.2907
IR1-14011,13.5427,13.5427
IR1-14015,12.7067,12.7067
IR1-14017,13.5427,13.5427
IR1-14027,12.7067,12.7067
IR1-14028,11.6373,11.6373
IR1-14029,13.796,13.796
IR1-14030,11.856,11.856
IR1-14050,17.4893,17.4893
IR1-24029C,11.664,11.664
IR2-223118,15.0707,15.0707
IR2-223124,16.4547,16.4547
IR2-223136,19.7787,19.7787
IR2-224134,13.4268,13.4268
IR2-224212,11.884,11.884
IR2-225101,1.4667,1.4667
IR2-225102,2.0907,2.0907
IR2-225103,4.2973,4.2973
IR2-225104,7.7173,7.7173
IR2-225106,10.7,10.7
IR2-225108,16.804,16.804
IR2-225123,6.9907,6.9907
IR2-225134,10.396,10.396
IR2-226200,8.5733,8.5733
IR2-226303,18.716,18.716
IR2-506QCN,20.4415,20.4415
IR2-53006,10.7387,10.7387
IR2-5412,20.3267,20.3267
IR2-546,14.8305,14.8305
IR2-58100,2.3787,2.3787
IR2-58200,3.228,3.228
IR2-58300,6.7853,6.7853
IR2-59100CD,3.7493,3.7493
IR2-59200CD,6.908,6.908
IR3-3041001,5.5173,5.5173
IR3-3041002,6.4493,6.4493
IR3-3041003,16.592,16.592
IR3-3041004,6.9147,6.9147
IR3-3041005,7.3813,7.3813
IR3-3041007,8.2787,8.2787
IR3-3041009,9.204,9.204
IR3-3041014,18.0107,18.0107
IR3-3041015,16.16,16.16
IR3-3041016,20.0667,20.0667
IR3-3041017,21.424,21.424
IR3-341008,21.4622,21.4622
IR3-87908,2.6107,2.6107
IR3-87910,2.8573,2.8573
IR3-87912,2.8573,2.8573
IR3-87914,3.008,3.008
IR3-87916,3.1453,3.1453
IR3-87920,4.5307,4.5307
IR3-87924,4.5307,4.5307
IR3-87950,8.58,8.58
IR3-88601,4.4878,4.4878
IR3-88702,3.611,3.611
IR3-88706,7.984,7.984
IR3-88708,8.388,8.388
IR3-88710,8.82,8.82
IR3-88712,9.272,9.272
IR3-88714,9.636,9.636
IR3-88716,10.0747,10.0747
IR3-88804,2.68,2.68
IR3-88805,2.68,2.68
IR3-88806,2.4756,2.4756
IR3-88807,2.7067,2.7067
IR3-88808,2.4756,2.4756
IR3-88809,2.6012,2.6012
IR3-88810,2.7268,2.7268
IR3-88811,2.7268,2.7268
IR3-88812,2.7268,2.7268
IR3-88813,2.8585,2.8585
IR3-88814,2.8585,2.8585
IR3-88815,3.2893,3.2893
IR3-88816,3.0085,3.0085
IR3-88818,4.3561,4.3561
IR3-88820,4.3561,4.3561
IR3-88822,4.3561,4.3561
IR3-88824,4.3561,4.3561
IR3-88888,18.7507,18.7507
IR3-88890,17.7227,17.7227
IR3-90106,9.8827,9.8827
IR3-90112,10.34,10.34
IR3-99706,7.1827,7.1827
IR3-99708,7.5733,7.5733
IR3-99712,8.348,8.348
IR3-99714,8.6907,8.6907
IR3-99716,9.512,9.512
IR3-99906,2.4533,2.4533
IR3-99908,2.4533,2.4533
IR3-99909,2.5493,2.5493
IR3-99910,2.824,2.824
IR3-99911,2.7067,2.7067
IR3-99912,2.7067,2.7067
IR3-99913,2.96,2.96
IR3-99914,2.96,2.96
IR3-99915,3.1187,3.1187
IR3-99916,3.1187,3.1187
IR3-99918,4.5373,4.5373
IR3-99920,4.5373,4.5373
IR3-99922,4.7427,4.7427
IR3-99924,4.7427,4.7427
IR4-2031314DS,13.008,13.008
IR4-2031318DS,11.8773,11.8773
IR4-2035200,17.47,17.47
IR4-233250,3.6187,3.6187
IR4-63950,4.7073,4.7073
IR4-64100,0.0759,0.0759
IR4-64101,0.0713,0.0713
IR4-64102,0.0713,0.0713
IR4-64110,4.9829,4.9829
IR4-64111,4.3317,4.3317
IR4-64310,7.6915,7.6915
IR4-64311,7.6627,7.6627
IR4-64494,8.3244,8.3244
IR4-64495,9.1013,9.1013
IR4-64497,7.2093,7.2093
IR4-64498,6.4627,6.4627
IR4-64499,6.4627,6.4627
IR4-64550,1.0667,1.0667
IR4-64610,1.2354,1.2354
IR4-64801,0.8146,0.8146
IR4-64802,0.9333,0.9333
IR4-64901,1.0915,1.0915
IR4-64902,1.0915,1.0915
IR4-64903,1.0927,1.0927
IR4-64904,1.0927,1.0927
IR4-64905,1.7427,1.7427
IR4-64907,1.9947,1.9947
IR4-64908,1.1947,1.1947
IR4-65101,5.2963,5.2963
IR4-65102,6.9707,6.9707
IR4-65103,6.9768,6.9768
IR4-65104,6.9768,6.9768
IR4-65105,11.5841,11.5841
IR4-65106,11.5841,11.5841
IR4-65201,4.9133,4.9133
IR4-65202,4.9133,4.9133
IR4-65205,8.156,8.156
IR4-65207,5.12,5.12
IR4-65601,1.2529,1.2529
IR4-65602,1.2529,1.2529
IR4-65603,1.2529,1.2529
IR4-65604,1.2529,1.2529
IR4-65901,1.2529,1.2529
IR4-65902,1.2529,1.2529
IR4-65903,1.2529,1.2529
IR4-65904,1.1816,1.1816
IR4-65905,1.2529,1.2529
IR4-66200,5.323,5.323
IR4-66202,5.323,5.323
IR4-66211,14.1908,14.1908
IR4-66231,14.1908,14.1908
IR4-66300,0.608,0.608
IR4-66301,7.3027,7.3027
IR4-66302,0.6653,0.6653
IR4-66400,4.516,4.516
IR4-66401,0.6402,0.6402
IR4-66402,0.736,0.736
IR4-66403,0.736,0.736
IR4-66404,0.736,0.736
IR4-66405,0.736,0.736
IR4-66406,0.736,0.736
IR4-66501,4.708,4.708
IR4-66506,4.708,4.708
IR5-10231,18.1256,18.1256
IR5-10232,19.0427,19.0427
IR5-10310,18.1134,18.1134
IR5-10312,15.4747,15.4747
IR5-11101,19.84,19.84
IR6-10CR-3,9.51,9.51
IR6-10LW,12.7,12.7
IR6-10R-3,9.5098,9.5098
IR6-10WR-3,9.0073,9.0073
IR6-11R,14.75,14.75
IR6-11SP,15.8707,15.8707
IR6-12LC-3,14.3939,14.3939
IR6-18R,21.5963,21.5963
IR6-2078108,13.1451,13.1451
IR6-2078110,15.7207,15.7207
IR6-2078112,18.4159,18.4159
IR6-2078208,11.2707,11.2707
IR6-2078209,13.0634,13.0634
IR6-2078216,9.9354,9.9354
IR6-2078218,11.2646,11.2646
IR6-2078226,11.836,11.836
IR6-2078228,13.3093,13.3093
IR6-2078305,5.908,5.908
IR6-2078306,9.9354,9.9354
IR6-2078307,11.2707,11.2707
IR6-2078308,13.0634,13.0634
IR6-2078309,12.6507,12.6507
IR6-2078316,9.396,9.396
IR6-2078317,10.7387,10.7387
IR6-2078318,13.9659,13.9659
IR6-2078328,16.2693,16.2693
IR6-2078406,4.9646,4.9646
IR6-2078408,5.8671,5.8671
IR6-2078500,10.876,10.876
IR6-2078506,6.9147,6.9147
IR6-2078508,7.6598,7.6598
IR6-2078510,9.478,9.478
IR6-2078512,11.2707,11.2707
IR6-2078516,17.688,17.688
IR6-2078601,14.56,14.56
IR6-2078602,15.4267,15.4267
IR6-2078603,12.64,12.64
IR6-2078604,13.392,13.392
IR6-2078605,17.6533,17.6533
IR6-2078606,9.478,9.478
IR6-2078607,19.3133,19.3133
IR6-2078608,10.3805,10.3805
IR6-2078609,21.664,21.664
IR6-2078610,12.1732,12.1732
IR6-2078612,16.6927,16.6927
IR6-2078700,19.4756,19.4756
IR6-2078701,14.2133,14.2133
IR6-2078702,14.6387,14.6387
IR6-2078703,19.08,19.08
IR6-2078900,11.1773,11.1773
IR6-2078901,15.4134,15.4134
IR6-2078904,12.6507,12.6507
IR6-2078905,12.6507,12.6507
IR6-2078909,16.2213,16.2213
IR6-2078910,16.016,16.016
IR6-2078915,12.6507,12.6507
IR6-2078925,12.6507,12.6507
IR6-2078935,12.6507,12.6507
IR6-2078945,12.6507,12.6507
IR6-2078955,12.6507,12.6507
IR6-2078965,12.6507,12.6507
IR6-20R,20.9244,20.9244
IR6-213H,20.2813,20.2813
IR6-215G,18.0207,18.0207
IR6-274101,16.3098,16.3098
IR6-274102LW,20.3747,20.3747
IR6-274105,17.1533,17.1533
IR6-40-08,1.7561,1.7561
IR6-40-22,0.2933,0.2933
IR6-40-50,2.0307,2.0307
IR6-40-92,0.2547,0.2547
IR6-40153,4.6973,4.6973
IR6-4LN-3,9.2293,9.2293
IR6-4LW,9.4867,9.4867
IR6-4SP,8.778,8.778
IR6-4WR-3,8.2963,8.2963
IR6-5WR-3,9.1073,9.1073
IR6-6LN-3,9.2817,9.2817
IR6-6R,8.289,8.289
IR6-6SP,9.8427,9.8427
IR6-7CR-3,9.67,9.67
IR6-7LW,9.9976,9.9976
IR6-7R-3,9.3524,9.3524
IR6-7WR-3,9.3524,9.3524
IR6-8R,13.8329,13.8329
IR6-9AC,16.3841,16.3841
IR6-9DR,11.9378,11.9378
IR6-9LN-3,11.7476,11.7476
IR6-9R,16.4841,16.4841
IR6-9SP,12.5634,12.5634
IR6-RR,11.4207,11.4207
IR7-11040,5.2427,5.2427
IR7-11220,19.3613,19.3613
IR7-11240,6.84,6.84
IR7-11440,9.1627,9.1627
IR7-11670,16.516,16.516
IR7-11820,3.5093,3.5093
IR7-11840,5.908,5.908
IR7-12092,4.3138,4.3138
IR7-12411,9.9744,9.9744
IR7-12412,11.9653,11.9653
IR7-12413,11.8012,11.8012
IR7-15030,5.784,5.784
IR7-15130,5.2902,5.2902
IR7-15150,10.4853,10.4853
IR7-15230ZR,8.8195,8.8195
IR7-15270,19.3133,19.3133
IR7-1837330,0.6107,0.6107
IR7-20040,2.46,2.46
IR7-2035100,20.79,20.79
IR7-2051100,9.5598,9.5598
IR7-2073111,12.1793,12.1793
IR7-2073112,12.1793,12.1793
IR7-2073113,12.1732,12.1732
IR7-2073115,13.316,13.316
IR7-2073211,13.6463,13.6463
IR7-2073212,14.92,14.92
IR7-2081101,4.4613,4.4613
IR7-2081200,10.568,10.568
IR7-2082101,4.0805,4.0805
IR7-2082200,11.28,11.28
IR7-2082300,5.3744,5.3744
IR7-2083200,11.1463,11.1463
IR7-2084100,1.7183,1.7183
IR7-2084200,6.5463,6.5463
IR7-2084300,15.5793,15.5793
IR7-2086403,2.188,2.188
IR7-2086404,7.5013,7.5013
IR7-2088600,6.1524,6.1524
IR7-2089100,11.4841,11.4841
IR7-21304,13.2012,13.2012
IR7-213101,20.4293,20.4293
IR7-213103,20.8067,20.8067
IR7-213104,14.8587,14.8587
IR7-21840,5.284,5.284
IR7-218HP-300,10.308,10.308
IR7-22007,10.8893,10.8893
IR7-22010,12.361,12.361
IR7-22012,17.0373,17.0373
IR7-23007,11.3973,11.3973
IR7-23010,13.9187,13.9187
IR7-23012,17.3187,17.3187
IR7-25130,4.1183,4.1183
IR7-30104,0.5973,0.5973
IR7-30105,0.5973,0.5973
IR7-30106,0.6507,0.6507
IR7-30107,0.6507,0.6507
IR7-30108,0.6907,0.6907
IR7-30109,0.7787,0.7787
IR7-30110,0.8387,0.8387
IR7-30111,0.9053,0.9053
IR7-30112,0.9587,0.9587
IR7-30113,1.16,1.16
IR7-30114,1.3013,1.3013
IR7-30115,1.4707,1.4707
IR7-30116,1.4507,1.4507
IR7-30117,1.9653,1.9653
IR7-30118,1.9453,1.9453
IR7-30119,2.284,2.284
IR7-30120,2.2453,2.2453
IR7-30121,2.7067,2.7067
IR7-30122,2.7973,2.7973
IR7-30123,3.436,3.436
IR7-30124,3.2467,3.2467
IR7-30125,4.1453,4.1453
IR7-30126,4.2293,4.2293
IR7-30127,4.476,4.476
IR7-30128,4.7493,4.7493
IR7-30129,5.4267,5.4267
IR7-30130,5.8693,5.8693
IR7-30132,5.876,5.876
IR7-3016018,2.7333,2.7333
IR7-30505,2.284,2.284
IR7-30507,2.3329,2.3329
IR7-30508,3.0973,3.0973
IR7-30510,3.5,3.5
IR7-30512,3.768,3.768
IR7-30514,5.5373,5.5373
IR7-30516,5.8561,5.8561
IR7-30518,7.0013,7.0013
IR7-30519,7.5933,7.5933
IR7-3052001B,0.6867,0.6867
IR7-3052002B,0.6867,0.6867
IR7-3052003B,0.6867,0.6867
IR7-30522,8.4267,8.4267
IR7-30524,10.0067,10.0067
IR7-30526,11.0347,11.0347
IR7-30528,13.684,13.684
IR7-30530,15.2587,15.2587
IR7-3053001B,0.4107,0.4107
IR7-3053002B,0.3907,0.3907
IR7-3053004B,0.4107,0.4107
IR7-30532,16.852,16.852
IR7-314015,18.7853,18.7853
IR7-322001,4.164,4.164
IR7-322002,6.188,6.188
IR7-322003,4.4147,4.4147
IR7-322003B25,3.3893,3.3893
IR7-322004,4.1093,4.1093
IR7-322004B25,3.572,3.572
IR7-322005,6.2973,6.2973
IR7-322005B25,4.652,4.652
IR7-322006,9.212,9.212
IR7-322006B25,7.372,7.372
IR7-322007,9.704,9.704
IR7-322007B25,8.2693,8.2693
IR7-322013,5.4227,5.4227
IR7-322013B25,4.268,4.268
IR7-322015,11.408,11.408
IR7-322015B25,9.5067,9.5067
IR7-322016,3.7187,3.7187
IR7-322016B25,2.6867,2.6867
IR7-322017,4.04,4.04
IR7-322017B25,2.8693,2.8693
IR7-322018,5.508,5.508
IR7-322018B25,3.7613,3.7613
IR7-322019,8.8133,8.8133
IR7-322020,12.58,12.58
IR7-322022,5.5627,5.5627
IR7-322022B25,4.2813,4.2813
IR7-322023,10.4693,10.4693
IR7-322024,5.336,5.336
IR7-322024B25,4.1973,4.1973
IR7-322025,9.8133,9.8133
IR7-322026,11.54,11.54
IR7-322027,16.1893,16.1893
IR7-322029,7.704,7.704
IR7-322030,12.9,12.9
IR7-322031,6.672,6.672
IR7-322032,12.7827,12.7827
IR7-322033,12.3613,12.3613
IR7-322033B25,9.0707,9.0707
IR7-322034,17.9867,17.9867
IR7-322036,10.0093,10.0093
IR7-322037,14.908,14.908
IR7-322038,20.8693,20.8693
IR7-322041,12.196,12.196
IR7-322042,13.1427,13.1427
IR7-322042B25,9.304,9.304
IR7-322043,19.1733,19.1733
IR7-322046,20.5333,20.5333
IR7-322056,6.532,6.532
IR7-322057,6.852,6.852
IR7-322058,6.9147,6.9147
IR7-322058B25,5.4653,5.4653
IR7-322061,6.852,6.852
IR7-324000,19.1813,19.1813
IR7-324003,19.5253,19.5253
IR7-326000,3.1427,3.1427
IR7-326001,3.2533,3.2533
IR7-326002,3.1013,3.1013
IR7-326002B25,2.304,2.304
IR7-326003,3.2653,3.2653
IR7-326003B25,2.596,2.596
IR7-326005,3.1427,3.1427
IR7-326005B25,2.7587,2.7587
IR7-326006,3.4147,3.4147
IR7-326006B25,3.0253,3.0253
IR7-326007,8.2587,8.2587
IR7-326008,3.3827,3.3827
IR7-326008B25,2.7653,2.7653
IR7-326009,3.7813,3.7813
IR7-326009B25,3.0387,3.0387
IR7-326010,9.5947,9.5947
IR7-326011,5.5947,5.5947
IR7-326011B25,3.552,3.552
IR7-326012,10.5867,10.5867
IR7-326013,10.1267,10.1267
IR7-326014,4.8213,4.8213
IR7-326015,8.3613,8.3613
IR7-326015B25,3.936,3.936
IR7-326016,12.6493,12.6493
IR7-326017,13.1427,13.1427
IR7-326019,10.564,10.564
IR7-326020,14.4387,14.4387
IR7-326021,18.5413,18.5413
IR7-326022,17.0493,17.0493
IR7-326023,20.0173,20.0173
IR7-326024,19.0413,19.0413
IR7-326026,21.5333,21.5333
IR7-3510831C,0.7853,0.7853
IR7-3510851C,0.7853,0.7853
IR7-3510871C,0.7853,0.7853
IR7-3511051C,0.7427,0.7427
IR7-3511071C,0.7427,0.7427
IR7-3511111C,0.7493,0.7493
IR7-3511112C,1.088,1.088
IR7-3511131C,0.7427,0.7427
IR7-3511132C,1.088,1.088
IR7-3511151C,0.7427,0.7427
IR7-3511152C,1.088,1.088
IR7-3512032C,1.144,1.144
IR7-3512052C,1.144,1.144
IR7-3512055B,2.824,2.824
IR7-351205XB,5.6947,5.6947
IR7-3512072C,1.144,1.144
IR7-3512232C,1.2653,1.2653
IR7-3512252C,1.2653,1.2653
IR7-3512272C,1.2653,1.2653
IR7-3513091C,1.4467,1.4467
IR7-3513121C,1.4467,1.4467
IR7-3513151C,1.4467,1.4467
IR7-3513181C,1.28,1.28
IR7-3513211C,1.28,1.28
IR7-3513241C,1.28,1.28
IR7-3513271C,1.28,1.28
IR7-351327XC,8.6427,8.6427
IR7-3513301C,1.28,1.28
IR7-3513331C,1.3133,1.3133
IR7-3513361C,1.3507,1.3507
IR7-3514962C,2.4333,2.4333
IR7-3514972C,2.4333,2.4333
IR7-3514996C,6.284,6.284
IR7-3520031C,0.9187,0.9187
IR7-3520071C,0.9187,0.9187
IR7-3520075B,3.7493,3.7493
IR7-3520075C,4.3387,4.3387
IR7-3520111C,0.9187,0.9187
IR7-3520231C,1.3133,1.3133
IR7-3520251C,1.3133,1.3133
IR7-3520291C,1.3133,1.3133
IR7-3520671C,2.4333,2.4333
IR7-3520691C,2.4333,2.4333
IR7-3521091C,0.9053,0.9053
IR7-3521111C,0.9053,0.9053
IR7-3521131C,0.9053,0.9053
IR7-3521993C,2.2893,2.2893
IR7-3522031C,0.9187,0.9187
IR7-3522051C,0.9187,0.9187
IR7-3522055C,4.3387,4.3387
IR7-3522071C,1.3133,1.3133
IR7-3522311C,1.748,1.748
IR7-3522391C,0.9827,0.9827
IR7-3522395C,4.5707,4.5707
IR7-3522993C,3.6733,3.6733
IR7-3523181C,2.056,2.056
IR7-3523211C,2.056,2.056
IR7-3523241C,2.056,2.056
IR7-3523271C,2.056,2.056
IR7-3523301C,2.056,2.056
IR7-3523331C,2.056,2.056
IR7-3523993C,2.46,2.46
IR7-3524993C,4.3387,4.3387
IR7-353201,0.228,0.228
IR7-353202,0.7707,0.7707
IR7-3532022C,1.6307,1.6307
IR7-3532025B,3.8787,3.8787
IR7-353203,0.7707,0.7707
IR7-3532032C,1.6307,1.6307
IR7-3532035B,2.6667,2.6667
IR7-3532993C,2.4333,2.4333
IR7-3533012C,1.9533,1.9533
IR7-3535092C,1.6307,1.6307
IR7-3535252C,1.6307,1.6307
IR7-3535255B,3.8587,3.8587
IR7-3545973C,7.9093,7.9093
IR7-3545984C,9.492,9.492
IR7-3545993C,7.9093,7.9093
IR7-3547121C,2.8093,2.8093
IR7-3547123B,6.5867,6.5867
IR7-3547321C,3.0427,3.0427
IR7-3547323B,6.744,6.744
IR7-3547521C,3.228,3.228
IR7-3547523B,7.388,7.388
IR7-3547721C,3.3307,3.3307
IR7-3547723B,8.436,8.436
IR7-3548121C,3.4547,3.4547
IR7-3548122B,5.5373,5.5373
IR7-3548123B,8.176,8.176
IR7-3548321C,3.7627,3.7627
IR7-3548322B,6.1133,6.1133
IR7-3548323B,9.0733,9.0733
IR7-3548521C,3.8587,3.8587
